Consumer_Key,Consumer_Created_Source_System_Key,Consumer_Last_Update_Source_System_Key,Consumer_Web_Push_Opt_In_Opt_Out_Source_System_Key,Consumer_Privacy_Policy_Consent_Source_Key,Consumer_Class_Code_Key,CFDM_Channel_Code_Key,Consumer_Gender_Code_Key,Region_Code_Key,Affiliate_Code_Key,Market_Code_Key,Division_Code_Key,Consumer_Global_Unique_Identifier,Consumer_Level_Code,Consumer_Valid_Record_Indicator,Consumer_Version_Number,Consumer_Offline_Identifier,Consumer_POS_Identifier,Consumer_Online_Identifier,Consumer_Salutation_Code,Consumer_First_Name,Consumer_Middle_Name,Consumer_Last_Name,Consumer_Language_Code,Consumer_Birth_Day_Number,Consumer_Birth_Month_Number,Consumer_Birth_Year_Number,Consumer_Loyalty_Opt_In_Opt_Out_Indicator,Consumer_Web_Push_Opt_In_Opt_Out_Indicator,Consumer_Anonymization_Indicator,Consumer_Pending_Braze_Archival_Indicator,Consumer_Pending_Braze_Archival_Date,Consumer_Web_Push_Opt_In_Opt_Out_Update_Date,Consumer_Online_Registration_Date,Consumer_Online_Registration_Status_Code,Consumer_Offline_Registration_Date,Consumer_Registration_Store_Identifier,Consumer_Archived_In_Braze_Indicator,Consumer_Profile_Update_Indicator,Consumer_Profile_Last_Update_Date,Consumer_Privacy_Policy_Consent_Date,Consumer_Privacy_Policy_Reconsent_Date,Consumer_Anonymization_Timestamp,Consumer_Record_Created_Timestamp,Consumer_Record_Modified_Timestamp
4457950,23,23,23,543,46,10,2,10,160506,1,1,70876f72-0901-496d-9f0a-14cb40e5f0d9,global,1,6,b544896b-92d6-47ab-adbe-86f7d5184975,4c39348e-a204-49d0-8712-5c177475b413,50a53988-b934-475f-9f59-1a46d7d972d4,81bd821640c3097ee2f109f04abcff93,Tanya,Donna,Martinez,EN,8,6,1985,1,0,0,0,2021-09-22,2022-10-31,,,2021-05-30,a76ce268-cbb9-43da-8829-f1e495551ab1,0,0,2023-10-03,,2021-11-27,2021-11-03T05:51:54.848Z,2021-11-03T05:51:54.848Z,2022-12-24T12:37:43.129Z
4504266,39,39,39,556,100,9,1,10,722230,1,17,a850059d-24ea-426f-8c52-a6432363218e,global,0,8,de4dad5f-a9a6-4063-9a2c-77dc706b5c42,37f8c564-2201-4d39-9eb7-a5519a3f1472,6f04deea-aa73-4908-8f21-ba957cd7d45b,dcf1448a0b1bda660c9546c841f0c43e,Mark,Matthew,Lawrence,EN,31,10,1985,1,1,0,0,2021-12-09,2021-05-25,,,,,1,0,2022-07-26,,2021-08-09,2023-10-31T18:14:38.343Z,2023-10-31T18:14:38.343Z,2024-01-08T17:50:58.219Z
4505692,28,28,28,899,487,5,1,10,285386,1,22,544c8342-8836-4fc0-9c2d-de21c4d1abb5,global,0,7,44313129-e316-4a2d-ab76-13111e6216ee,367ec5db-8b35-4cde-8e17-144c701e1d0b,2bbe20f0-10cf-4577-83e7-2d0ccec919b2,f054f43b5b3a87214a1fea83f22873d0,Allen,Peter,Mullen,EN,7,4,1960,0,1,0,0,2022-03-26,2022-03-10,,,2021-08-25,c54ae888-be4d-4e46-9f5e-a1061b3fc3d5,0,0,2023-04-27,,,2023-06-02T03:10:28.288Z,2023-06-02T03:10:28.288Z,2023-11-12T21:09:52.282Z
4521543,10,10,10,405,846,4,2,10,234557,1,21,9830fc69-49bb-4072-912b-93aca92b0dce,global,1,12,b41f2008-0eb2-40d5-b845-d9ca2dd7a3dd,f20acf27-78a0-4578-aa72-7ecb40613b12,99c5a607-41ae-41e4-938c-b4b2098dfc3a,2a2873afb7d33fa5f56d7f1ff359170b,Brittney,Kathy,Christian,EN,9,12,2000,0,0,1,1,2021-09-05,2023-05-05,2023-08-20,registered,,,1,1,2022-07-31,,2022-08-20,2023-05-27T23:03:19.825Z,2023-05-27T23:03:19.825Z,2023-12-14T14:11:32.242Z
4536432,24,24,24,965,747,4,1,10,662086,1,26,197f2354-9e4f-42a2-880f-4070ee56eb61,global,0,7,92a09adc-3565-4613-92d5-cb13e17563ac,d53c097d-30b7-4425-a00a-9dbe2540fee6,bee18e24-c614-4f5a-ae05-cc0aecc52add,f386e5807d5e62190cc0ad06f83c1d3c,Michael,Joel,Hall,EN,12,2,1981,1,0,1,0,2023-11-21,2021-06-23,,,,,1,1,2023-05-20,,2022-03-02,2021-04-19T21:09:16.414Z,2021-04-19T21:09:16.414Z,2022-04-17T13:19:08.409Z
4544525,33,33,33,756,207,7,1,10,460269,1,11,c4095681-cc93-4f11-9ad0-7b06d9fc58c4,global,1,11,85075443-a749-4e0b-920d-3a4a7eaefe57,da5d2a6f-1daf-40b7-807e-b73733153aac,58c0bad8-25d0-40c7-8373-1706daea4ec9,874b02f7caf623589f2e8f3d49853b92,Brianna,Tina,Miller,EN,8,1,1985,0,0,0,0,2023-04-15,2023-02-28,2021-04-03,registered,,,1,1,2024-01-24,2021-07-21,,2022-02-21T22:41:40.562Z,2022-02-21T22:41:40.562Z,2023-04-26T04:07:28.640Z
4549468,35,35,35,748,75,8,1,10,873590,1,26,e198c91b-a75a-4c1e-89cc-6fae3ddbea4d,global,0,9,a613a9ea-1b7b-4496-8062-b3bd6585b473,3d57582a-68f3-4d28-a32e-a81a2e05dd38,e4057103-981b-4bb8-835a-ac2c639e72b7,8693c75d98c9ac2477a1054e9d296201,Brittany,Stephanie,Mendez,EN,5,6,1950,1,0,0,0,2023-06-27,2023-06-29,,,2021-01-25,4886d834-f887-4581-a4dd-9edccf8a45c3,0,1,2023-04-18,2023-09-13,2023-11-09,2022-04-01T15:29:07.992Z,2022-04-01T15:29:07.992Z,2023-08-28T22:53:08.932Z
4552765,43,43,43,695,732,4,2,10,481189,1,17,4d4b712d-18d8-4f7c-abb4-4b6d23ba08b4,global,1,6,688dc60e-9d3b-4b18-bce8-f321bcdab654,d10959fd-ca0f-46e8-852a-48ba17c43b3b,880b5a82-4c82-4646-9fd4-ef603001b687,af20802e3db92b12f57db9a455fa9e66,Patricia,Sarah,Hale,EN,18,5,1987,1,0,0,1,2023-10-23,2023-06-10,,,,,0,0,2023-06-23,2022-09-25,2023-12-14,2021-06-05T06:34:18.759Z,2021-06-05T06:34:18.759Z,2021-11-13T10:15:21.504Z
4559616,8,8,8,525,379,5,1,10,755654,1,17,d38e5115-e317-4592-ae5f-822f27d2ea85,global,0,12,403cd67f-4f8d-4bd0-9f39-f56d047ec1aa,c62f3985-96d2-4bb5-be41-6099864cf32b,35621277-c5bb-40b8-bfed-458fb0e3e1fa,5cd5e9040f6a1e41eb44527a7b2624ec,Allison,Abigail,Guerrero,EN,11,9,1948,1,1,0,0,2022-10-24,2023-08-21,,,,,0,0,2023-11-25,2022-06-23,,2022-07-16T02:02:21.392Z,2022-07-16T02:02:21.392Z,2022-09-16T11:42:25.303Z
4562426,36,36,36,606,602,4,1,10,496312,1,36,dffa1025-3ee0-4541-8b8a-7380f31f366b,global,1,1,8b13b34f-718b-48d1-8384-d5eed9d201bf,3beff5a1-f50a-46b6-9fa4-981a3495c160,27f137f9-e7b0-435c-b319-10e7af0d754b,fe76a4fcc4f89757aa5e018e9c58d08a,Justin,Omar,Wheeler,EN,26,4,1989,0,0,0,1,2022-08-08,2023-05-03,2022-02-06,registered,,,0,0,2021-12-08,2021-04-25,2022-03-31,2022-01-06T01:35:35.186Z,2022-01-06T01:35:35.186Z,2022-12-22T03:56:42.345Z
4580920,20,20,20,472,281,3,1,10,556270,1,99,1d66f812-75c3-4a32-a02a-606d95fb6de1,global,1,11,2996fa41-6450-4ce7-8d6b-86bee068d186,ef3bfd2f-9bb3-4cee-a3b4-168e59ff7749,70ae36d4-e216-449f-bf5d-555488837f2e,7634446babe557de522a2984ba75efac,Daniel,Lance,Peterson,EN,14,5,1949,0,0,1,0,2022-01-09,2022-09-03,2023-11-06,registered,,,1,1,2022-07-07,2021-11-25,2023-05-24,2022-03-11T05:19:41.702Z,2022-03-11T05:19:41.702Z,2023-11-10T21:29:04.778Z
4594976,32,32,32,150,641,7,2,10,502672,1,10,36884386-ca3a-4ca8-a41b-7d05c6f304c7,global,1,7,0d28d5b3-2bb7-4366-978e-b77538e56000,ee02eeaa-d6e4-4a3b-89d3-f9014af6acec,3211771f-9496-400e-9038-8ceda1bc8f38,183d31eb2381da57b116f309be41ecb1,Carol,Jessica,Patterson,EN,7,9,1964,0,1,0,0,2022-07-06,2023-12-10,2023-09-19,registered,,,1,0,2022-06-14,2023-05-11,2022-11-04,2022-02-08T00:20:52.335Z,2022-02-08T00:20:52.335Z,2023-10-26T12:15:04.349Z
4596346,5,5,5,274,566,9,2,10,131501,1,1,fdd560b4-30fe-4af3-b0e3-1b10edf80710,global,1,8,3d1ac6ff-6c45-40ff-b61c-33ebd2fae979,1bf4be3e-cf91-402d-a58b-76b549f03530,e84c9743-eb85-4e0c-9bb2-c18247d9beef,2911fad67b2ad3c680d788895ddb0ee1,Destiny,Heather,Joseph,EN,23,12,1962,0,1,0,0,2022-06-19,2022-03-24,2023-10-21,registered,,,1,1,2022-03-03,,,2023-12-16T14:42:35.114Z,2023-12-16T14:42:35.114Z,2024-01-02T12:01:14.621Z
4597878,28,28,28,240,516,10,1,10,876020,1,99,bb2c31fa-7b36-4a48-8024-380ed53b2446,global,0,7,a073e8cb-699c-42ed-ab59-27247bf27cc9,7a4aadc4-d08e-48a0-8d58-85169ede739c,da83939b-76d5-45d3-91bb-2db91f141129,48dea838eee4fc577635443b02b430af,Andrew,Zachary,Hudson,EN,26,3,1966,0,0,1,1,2022-09-15,2023-06-03,2023-12-07,registered,,,1,1,2021-03-11,,2023-11-03,2021-06-05T17:00:05.181Z,2021-06-05T17:00:05.181Z,2023-09-17T07:29:14.736Z
4607521,30,30,30,866,815,7,1,10,524256,1,99,0541246b-f2e9-4156-904e-451ba9d561f7,global,1,3,86fb97d0-07a7-4e76-bfb0-3597f83000f2,b5e81f49-6331-43d2-92f0-5ce1fde1986d,f888a94a-9cc2-4f13-a550-7c59cab19bbf,615fe67987f07d20f909b46d33875241,Andrew,Christopher,Kelly,EN,10,7,1946,1,1,1,1,2021-01-25,2023-10-05,2022-01-07,pending,,,0,1,2021-12-23,,2022-10-28,2021-05-09T03:38:07.654Z,2021-05-09T03:38:07.654Z,2022-04-10T04:59:05.905Z
4611215,32,32,32,5,450,3,1,10,772964,1,3,8a013c44-bf34-4d82-b1f2-08b93f315062,global,1,2,29426d36-8c53-4193-8e05-83a595954ec0,d22a4485-6b37-4cb5-bd52-e6037418247c,6ad09cf9-ae16-4e08-9a2c-790971499281,41cb9a30960dcedd39a79258fed48372,Caitlin,Suzanne,Parker,EN,17,9,1988,1,0,0,0,2023-05-26,2021-04-08,,,,,1,1,2022-06-05,,2021-03-06,2021-11-20T20:04:57.106Z,2021-11-20T20:04:57.106Z,2024-01-10T05:11:37.510Z
4636270,31,31,31,660,632,10,2,10,657644,1,12,daa9998d-4b24-40e5-9523-ba585d6303ca,global,1,10,1fabe66b-d06f-4d85-82ac-db66ad94a13f,7b1fb3ad-df0f-454d-bdb6-6bfede70c4a0,f724e824-8629-45ac-9661-1c378f0f5d7a,1b1ef6dd0effb29d141b45ec7e257166,Madison,Yvonne,Mckay,EN,30,4,2002,0,0,1,0,2022-03-02,2022-04-23,2023-02-01,registered,,,0,1,2023-03-11,2021-09-30,2022-02-05,2021-06-06T23:24:12.838Z,2021-06-06T23:24:12.838Z,2023-04-16T17:11:42.041Z
4650947,3,3,3,482,838,10,2,10,477287,1,21,668d69de-ce33-44bf-bf9c-351904a1ad3d,global,0,6,d5747b80-62c6-44c9-a9c3-f574533a8891,2b642987-4fdb-4d25-8aa1-8404cae3233b,aa512c4a-3219-41e8-8663-e48eb252e66f,a2e2bc562f7285ccbba4e0c0367667e1,Ashley,Jennifer,Thompson,EN,14,12,2002,1,1,1,0,2022-02-12,2022-04-06,,,2023-06-21,b660783e-5b7a-4f7e-a04e-bb0a7184f027,0,1,2023-08-19,,2023-06-24,2022-02-14T09:14:20.441Z,2022-02-14T09:14:20.441Z,2023-10-05T07:03:52.347Z
4658719,7,7,7,439,45,10,2,10,692429,1,99,1b6abd25-2362-41dd-b660-0164250ba108,global,0,7,167c7f56-602d-4c1f-898e-c577d3d467c0,a6ccd9c1-e44f-4216-a782-6431aed26859,e3f054ab-8790-4e56-9846-86da5d4fb60b,20bfbb9160803542bf7f8c22a431a526,Jordan,James,Mercado,EN,13,10,1969,0,0,1,0,2021-11-07,2023-11-04,,,,,0,0,2022-08-17,2023-04-11,,2022-11-27T13:55:19.459Z,2022-11-27T13:55:19.459Z,2024-01-08T14:57:23.043Z
4664385,44,44,44,919,846,1,1,10,731003,1,36,8635298b-55bd-4e8d-a307-139737d54332,global,1,10,0731f58c-badb-4c8e-87fb-8fe796c8f60a,7ba4b520-1d6c-4ee4-80a0-647f0df752b1,961496f3-25d3-4b89-be6c-22de9474f10f,086c4f98af69bd3b36d5d1be08cdd29a,Robert,Alex,Arias,EN,16,12,1966,1,1,1,0,2023-09-10,2022-02-02,,,2022-09-05,38ab3c13-a156-4b31-9255-d0eb9e6895f4,0,1,2022-11-02,2022-11-24,2023-09-19,2021-06-17T18:05:58.400Z,2021-06-17T18:05:58.400Z,2023-02-15T23:11:07.611Z
4671222,41,41,41,562,157,7,2,10,453504,1,3,0255b7e5-7841-45cb-a34e-5d621c8685a9,global,0,5,97c4df82-7c55-48b6-a104-0a69ca622307,01d6ecf6-4228-440f-b298-8fbae77383e0,d293361c-21e7-451e-bb4a-47e7467a81aa,046a30db90825753398fa4d4b92ffb4e,Matthew,Tyler,Wilson,EN,4,9,1968,1,1,0,1,2023-02-02,2023-02-19,,,,,1,1,2022-06-18,,,2021-10-16T04:57:06.407Z,2021-10-16T04:57:06.407Z,2023-07-28T22:41:47.878Z
4687829,31,31,31,402,878,1,1,10,198102,1,22,3409cfcc-26d4-4a41-bf9e-7d849a3abe79,global,1,7,f8a28683-87a4-4b7d-b6d2-a13dc2c0f7cb,2a9ff714-2b74-495f-aa39-f52e862f1ddc,9d9b17a5-e4df-41c1-a9bc-9ba0d7176445,4aafd7c13637ae546a056b45de380d97,Harry,Ronald,Parrish,EN,21,5,1982,0,1,1,1,2023-02-15,2023-05-26,2022-02-24,registered,,,1,1,2023-07-04,2023-04-19,2022-11-23,2023-04-13T20:37:24.142Z,2023-04-13T20:37:24.142Z,2023-06-23T13:49:36.306Z
4745468,20,20,20,155,274,9,2,10,539546,1,1,a5a57fa8-d1e6-4db6-8e71-8aed16e88e64,global,0,10,3f1fe7bf-d740-4325-b761-4d2301cee7e9,3a5bb0d8-7b81-45c6-932b-34ed7b5891d9,de25f8b6-1b6b-49aa-98d6-b173875b9bc1,37cfd797d4d54d276df6ff4cfa5b368e,Michael,Timothy,Carter,EN,16,9,1950,0,0,0,1,2021-02-28,2021-09-13,,,,,0,0,2023-05-07,,2022-01-06,2023-05-06T14:08:30.841Z,2023-05-06T14:08:30.841Z,2023-09-18T11:01:33.609Z
4755071,23,23,23,881,828,2,1,10,653158,1,26,361ae06b-8468-4dd4-a82c-38916d8ceeff,global,0,6,eb9e6088-e7ca-4970-987c-54f472895ea1,6af807ce-2cd8-4b05-a4a3-3d5c9e6a9d87,f576fd10-1631-4906-a308-d7cb92d04e43,50294dd1c67fea48ea6374f61b15c067,Carlos,Steven,Maxwell,EN,19,3,1959,0,0,0,1,2021-05-09,2022-12-26,,,,,1,1,2022-07-07,,2023-10-03,2023-02-13T21:03:44.086Z,2023-02-13T21:03:44.086Z,2023-06-08T02:32:00.265Z
4759866,10,10,10,66,92,9,1,10,419083,1,10,0275cea5-8392-420b-a28e-8e96b1b2053d,global,0,1,aa9db08e-4020-4a36-8d51-66e9320b8a59,ad14317a-f857-4f7e-b2a5-6889b9a51741,565d3c08-24af-4343-aaae-919decdf21b0,f990d70ebfb4accf3959d5fb9a363cec,Tiffany,Michelle,Cruz,EN,10,7,1977,1,0,0,0,2022-08-16,2022-02-25,2022-11-02,registered,,,0,1,2022-11-23,,,2021-05-20T16:48:03.059Z,2021-05-20T16:48:03.059Z,2023-03-24T00:44:12.336Z
4763076,42,42,42,470,28,9,2,10,931451,1,12,c7102360-d501-464d-bd0c-23f5475d6a84,global,1,4,ba88bf94-c46c-4d26-932d-2990c262d7ab,f8045214-fe49-4b40-81a0-b01f7cdbdbfd,a9ef5274-04b5-4ab1-8ef0-44a6a568b125,1b6c8b94a28aea4cc532494008601e26,Mr.,Peter,Dennis,EN,7,11,1978,1,1,1,0,2021-07-28,2021-07-05,,,2023-11-01,327bb7c5-e6f1-4de0-b1b9-c8462df6c35a,1,1,2021-08-02,2021-02-25,,2022-12-09T11:39:59.207Z,2022-12-09T11:39:59.207Z,2023-06-17T15:56:52.905Z
4777928,29,29,29,368,171,2,1,10,438558,1,11,b99d86d0-77ca-497d-96ea-20b32a57f5cb,global,0,8,b4cf3b0a-a70e-4ef9-bbbc-f421785125bf,e4a25334-b6d9-4312-945b-ca7cb54dea54,079c6d11-433e-45a7-babf-e6e48a361c02,0619d2dc19c5f67f4d58188004ec94fa,Samuel,Gregory,Cortez,EN,3,3,1958,0,1,0,0,2022-08-31,2021-05-15,2021-09-05,registered,,,1,0,2023-07-28,2024-01-04,,2023-04-29T12:53:28.815Z,2023-04-29T12:53:28.815Z,2023-08-14T17:18:40.972Z
4786847,5,5,5,74,532,9,1,10,979467,1,99,2bbf7ef3-a1b3-4891-be9b-a764be715362,global,0,10,ba5504be-c3ed-42dc-8f28-f90a6efb0c49,ecdf7dcf-b6aa-435d-bbee-5db12ab7cada,7d427f7a-6b98-482f-bff0-d96d32520b26,80dc71e129021c36efeb06a146342996,Jeffrey,Zachary,Smith,EN,9,9,1998,0,0,0,1,2022-11-14,2023-11-29,2023-10-30,registered,,,0,1,2021-02-22,2022-05-28,2023-08-19,2023-04-27T12:29:11.424Z,2023-04-27T12:29:11.424Z,2023-07-10T18:44:27.731Z
4788261,11,11,11,771,827,7,1,10,932766,1,17,0210c3c4-ac30-4abf-9d04-bcdba61b7737,global,0,7,30ea5e7f-2896-4f4d-9d32-f8b205feb62a,e600f2bf-6b87-46f3-8595-947842242cec,c1eb3e5e-1452-4a7e-beff-3d94ea5f2a50,acccf4b796462173d487fde164a99e4e,Mrs.,Tiffany,Heather,EN,11,11,1958,1,0,0,1,2021-08-05,2021-04-13,,,2023-07-14,f9d3c899-c73d-4d9d-93cf-a39ff2b73f9c,0,0,2022-07-26,2022-07-14,2021-08-19,2023-09-02T20:11:56.878Z,2023-09-02T20:11:56.878Z,2023-10-27T04:38:54.394Z
4794299,10,10,10,779,488,6,1,10,837917,1,11,c5ff98ce-1f45-480c-bd18-24bd762bfc43,global,0,12,e2085406-04d6-47dc-acca-0c15e84c6596,8426b932-9b23-4712-af19-b547684237d9,d7482106-6683-49d3-bcfa-da9e91273dcf,c597efe30d7e7bf733a08562baf4c53b,Samantha,Cynthia,Garcia,EN,30,3,1948,0,0,1,0,2022-10-31,2023-02-09,,,,,0,1,2023-09-12,,,2024-01-13T11:46:23.332Z,2024-01-13T11:46:23.332Z,2024-01-20T18:20:35.316Z
4803796,26,26,26,367,122,4,2,10,107197,1,38,49e138da-52b2-4b00-992d-3dd8919991df,global,0,1,8ac9010a-f943-432b-9639-1d3b75638c08,9f4f8c53-c52b-4c26-9089-5aac9ad753dc,c8aa85c0-5514-49d5-a6f1-d0b27c23e5a6,a6d53bd89bd93623decc5646cffb10ba,Carol,Katherine,Higgins,EN,8,6,1976,0,0,0,1,2022-03-13,2022-01-10,,,,,0,0,2021-06-05,,,2021-09-17T01:56:31.780Z,2021-09-17T01:56:31.780Z,2022-07-19T20:46:09.789Z
4810082,16,16,16,354,649,9,2,10,377334,1,12,03056ff3-4ff2-41b5-92a5-931b743f7363,global,0,1,528f258c-e08c-4671-82b6-dd155774fa19,b32e8df9-0805-49ff-ac46-4a355d48c3d0,6a533a13-9bf3-49d0-a2d0-05315ca5f556,84cda28635a4ec82aaef55d7bbe75e86,Holly,Toni,Cox,EN,13,9,1981,1,0,0,0,2022-12-29,2022-06-24,2021-05-24,registered,,,1,1,2021-08-12,2021-09-10,,2021-02-24T06:27:56.898Z,2021-02-24T06:27:56.898Z,2023-04-17T10:51:01.498Z
4846059,5,5,5,843,774,8,2,10,655124,1,21,08c15325-7655-4773-8ec2-6db73fd1ba00,global,1,7,5dc05ec1-1896-4f63-829f-9658f89b7d5b,e450e6e9-1b24-418a-82ea-5e27ba6c5273,35b77757-d1b1-4cd1-94b2-8035968bd084,4aef15233e388daa1b93c2acb9c9a61f,James,Michael,Newman,EN,10,3,1947,1,0,1,1,2022-07-19,2023-03-07,2022-04-24,pending,,,0,0,2023-11-11,,,2023-07-16T12:14:52.756Z,2023-07-16T12:14:52.756Z,2024-01-20T12:17:39.613Z
4850976,5,5,5,822,196,8,2,10,226661,1,36,1d73cb70-899f-4df4-a7b8-86fff42715dc,global,0,8,f90fb8ad-ba6f-474e-a379-0ad96d0de86d,a1d327cf-1b14-47f5-8ba2-dd9a1cedfee5,0b157fd2-c3fa-4cc7-8843-afc1e1a6200a,e13f13196a5ac0f1622e1ef427eb7b53,Krystal,Sarah,Clark,EN,12,3,1963,1,1,0,1,2021-10-21,2022-11-08,2022-07-19,registered,,,0,0,2023-12-15,,2023-04-16,2023-03-27T16:25:18.907Z,2023-03-27T16:25:18.907Z,2023-10-30T05:40:35.198Z
4853510,24,24,24,757,386,10,2,10,105589,1,38,79213b52-f4a5-4907-989a-d2058dc31e82,global,0,10,c1d89bb0-c61c-4a33-8fdc-84ca37a34338,170a3702-58a0-49a5-bed9-976d7999fcf7,ddf67980-e71f-420c-be26-b50db5bb5776,61f399614054eb93efa85527cc8a5325,Jason,Joseph,Gibson,EN,19,2,1979,0,1,0,0,2023-01-15,2023-05-31,,,2021-08-12,0a395fc5-e6fb-479e-9234-3063660969d0,1,1,2024-01-13,,,2021-08-15T05:21:23.780Z,2021-08-15T05:21:23.780Z,2023-08-30T20:09:11.955Z
4888154,14,14,14,42,184,6,2,10,466279,1,12,1831983f-11bd-4999-8292-9b8ac474ff4a,global,1,10,f7bf8b30-113d-4663-ab41-eb37be87d991,000bdf9b-d8ff-4f51-8516-726fe958d3cc,b041b658-0ee1-407e-9896-0ce7aa12f4f5,781ca999aaae9d471a28fad65db9060a,Nicholas,Nathaniel,Klein,EN,31,3,1955,1,1,1,1,2021-08-11,2022-07-16,2021-08-16,registered,,,1,0,2021-11-14,2023-03-30,2021-01-30,2021-07-16T11:33:12.008Z,2021-07-16T11:33:12.008Z,2023-01-24T14:45:06.824Z
4893037,13,13,13,992,461,7,1,10,327786,1,10,82faa8f0-6014-4123-912f-e3e064df4f74,global,1,6,a23d6d77-4467-47f0-bc3c-631a3ab92115,81a2d73c-13fd-4917-9d2c-ddfa6d8f821d,7181ddd6-9604-407b-b0c1-cdf0bd280878,4b88b04f9548ae9b081145cfdea2e31b,William,Samuel,Patel,EN,7,6,1989,0,0,1,1,2023-10-13,2023-12-13,2023-07-05,registered,,,1,1,2023-09-27,,2023-02-04,2024-01-12T08:29:54.042Z,2024-01-12T08:29:54.042Z,2024-01-17T08:34:29.630Z
4897586,16,16,16,736,220,3,2,10,350450,1,38,741e51af-1780-4ab3-ad68-d52a64877bef,global,1,5,2e1c0ae7-f4f3-4e6e-bf42-793a4eff8bef,3d4ba360-a972-4efd-babd-1e0e9f826766,f547ecb2-286d-46ce-985e-a61006ae231e,6a0ad81ffae4b92b2cd010ed4589560d,Raymond,Brian,Beck,EN,12,2,1965,1,1,0,0,2022-12-06,2023-05-24,,,2022-01-09,65073180-3c5e-4ffb-983d-1f8b2f0ac714,0,1,2021-03-01,,,2023-05-16T06:59:52.772Z,2023-05-16T06:59:52.772Z,2023-08-25T16:21:16.268Z
4908561,20,20,20,817,497,7,2,10,506650,1,3,a97bc9ec-224f-4493-babd-ecaf0c8cf49b,global,0,5,b63e6d43-376e-4e0c-aa8a-0535179d998f,4f2a8129-37cb-4e1f-9480-e1c1b4ad7255,59f853b3-8bec-45e9-9c77-958cc8478ca8,c24e712efa2447b61ecfd495d157828f,Candice,Michelle,Hatfield,EN,4,2,2002,0,0,0,1,2022-10-17,2021-04-29,2021-06-16,registered,,,1,1,2023-10-06,2023-06-16,2023-05-11,2021-04-06T18:13:45.204Z,2021-04-06T18:13:45.204Z,2021-11-17T11:58:52.488Z
4910218,22,22,22,978,22,8,2,10,776993,1,99,541a2ddd-d470-4307-81f7-05172d4a1905,global,1,4,98fc3c54-7bad-40d4-9a78-8303419c1874,d649f618-1717-4cff-bc60-f4398d6d8d06,77a32289-b8f7-41c6-b258-b05e36a82337,a3e9b6a6155e614b045c27a212c2e37b,Doris,Hannah,Mcneil,EN,18,7,1997,0,0,1,0,2024-01-07,2023-11-30,2023-08-18,registered,,,0,1,2021-04-06,2021-04-05,2022-07-11,2021-11-16T22:47:16.808Z,2021-11-16T22:47:16.808Z,2023-05-25T10:20:15.128Z
4913421,15,15,15,634,329,6,2,10,214059,1,1,cd0554e6-dc1a-400d-82f1-3003c414cfd0,global,1,8,6b77e7a0-1923-4bf4-9153-19aaea6bd3ee,83d80909-42d5-4bae-827b-bb86f64f75a4,9852dd3d-fc5b-48bc-8889-2b829436816a,4447cafee7765b2af34d5333d167a97e,Sherry,Amy,Martinez,EN,28,12,1992,0,1,1,0,2023-01-15,2023-08-10,,,,,1,0,2022-01-17,2023-03-19,2021-07-12,2021-08-03T04:09:20.669Z,2021-08-03T04:09:20.669Z,2021-10-21T15:40:16.555Z
4919748,11,11,11,277,674,4,2,10,352277,1,99,8dc0e390-dade-4a96-b2f3-f1b4c502f4bc,global,1,12,7a28c8d6-78bf-4053-b5a1-f81d7d03cfe2,f38d67ff-4d67-43f4-bed7-32d5e8a2070f,561196c7-0246-4cd8-8d12-badb72f5aa84,2d73db952d1e36a81ae23ca7ba7f58c6,Alexander,Matthew,Hicks,EN,25,4,1975,0,1,0,0,2022-09-23,2023-12-08,2023-07-18,registered,,,0,0,2021-07-04,,,2023-06-17T19:50:06.369Z,2023-06-17T19:50:06.369Z,2023-11-26T09:32:50.105Z
4936656,25,25,25,780,946,7,2,10,307817,1,1,7209eb57-8e31-4f85-997a-7d016734ec04,global,1,8,4f996a4b-5717-45cc-a531-d8b4cc24aedf,149a97fe-b49a-4d23-9264-4478dde05451,b57cc64f-13e3-4eae-8ff8-0936c5c79a0b,cc6bb9f59039f0996dba3956411d6cb1,Laura,Jordan,Macias,EN,7,9,1986,0,1,0,0,2022-07-31,2021-06-02,2023-10-09,registered,,,0,1,2022-03-01,2021-05-28,2022-05-03,2023-01-12T12:18:42.002Z,2023-01-12T12:18:42.002Z,2023-10-19T08:18:07.348Z
4948134,25,25,25,301,250,10,2,10,536399,1,3,b9c7048f-41ee-40ef-8732-e4be744baaf5,global,1,8,010e4c59-54c1-41cb-96f5-f456f9c2cc10,07ae519a-c562-446c-a448-6e5f3b858109,1cc8ab63-acac-483e-aaa5-0cf57212b218,81ad250aa592b2092f8e2f79fa9dadee,Christopher,Thomas,Mclaughlin,EN,3,10,1971,1,0,0,1,2023-12-29,2022-09-30,2023-02-13,pending,,,0,0,2023-04-03,,2021-03-31,2023-12-16T07:33:24.551Z,2023-12-16T07:33:24.551Z,2024-01-13T20:21:02.405Z
